Complaint ID,Category,Sub Category,Grievance Date,Ward Name,Grievance Status,Staff Remarks,Staff Name,clean_text
20771531,Parks and Play grounds,Issues Related to Parks/Medians/Circles/Island.,2025-06-19 07:43:00.000000000,Someshwara,Registered,1st Assignment Based on Ward Mapping,Yelahanka HS/HS,issue related parksmedianscirclesisland
20771530,Electrical,Street Light Not Working,2025-06-19 07:41:00.000000000,Chikkalasandra,Registered,1st Assignment Based on Ward Mapping,Umesh/AE,street light working
20771529,Electrical,Street Light Not Working,2025-06-19 07:41:00.000000000,Hemmigepura,Registered,1st Assignment Based on Ward Mapping,sangamesh hadaginal/JE,street light working
20771528,Electrical,Street Light Not Working,2025-06-19 07:40:00.000000000,Chikpete,Registered,1st Assignment Based on Ward Mapping,syed zameer/JE,street light working
20771527,Road Maintenance(Engg),footpath encroachment,2025-06-19 07:39:00.000000000,Kadugodi,Registered,1st Assignment Based on Ward Mapping,Venkatesh/AE,footpath encroachment
20771526,Road Maintenance(Engg),Road side drains,2025-06-19 07:39:00.000000000,Kadugodi,Registered,1st Assignment Based on Ward Mapping,Venkatesh/AE,road side drain
20771525,Solid Waste (Garbage) Related,Garbage dump,2025-06-19 07:38:00.000000000,Visvesvarapuram,Registered,1st Assignment Based on Ward Mapping,Marshal Ward No 143/Marshal,garbage dump
20771524,Storm  Water Drain(SWD),Sewerage water left in SWD,2025-06-19 07:36:00.000000000,Ramamurthy Nagar,Registered,1st Assignment Based on Ward Mapping,Prashanth/AE,sewerage water left swd
20771523,Road Maintenance(Engg),Debris Removal / Construction Material,2025-06-19 07:36:00.000000000,Gali Anjaneya Swamy Temple Ward,Registered,1st Assignment Based on Ward Mapping,AE Ward 157/AE,debris removal construction material
20771522,Road Maintenance(Engg),footpath encroachment,2025-06-19 07:34:00.000000000,Kadugodi,Registered,1st Assignment Based on Ward Mapping,Venkatesh/AE,footpath encroachment
20771521,Electrical,Street Light Not Working,2025-06-19 07:34:00.000000000,Jnanabharathi Ward,Registered,1st Assignment Based on Ward Mapping,sangamesh hadaginal/JE,street light working
20771520,Electrical,Street Light Not Working,2025-06-19 07:31:00.000000000,Hemmigepura,Registered,1st Assignment Based on Ward Mapping,sangamesh hadaginal/JE,street light working
20771519,Solid Waste (Garbage) Related,Garbage dump,2025-06-19 07:31:00.000000000,Benniganahalli,Registered,1st Assignment Based on Ward Mapping,Marshal Ward No 50/Marshal,garbage dump
20771518,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2025-06-19 07:29:00.000000000,Rajagopala Nagar,Registered,1st Assignment Based on Ward Mapping,Marshal Ward No 70/Marshal,garbage vehicle arrived
20771517,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2025-06-19 07:29:00.000000000,Thanisandra,Registered,1st Assignment Based on Ward Mapping,Marshal Ward No 06/Marshal,garbage vehicle arrived
20771516,Electrical,Street Light Not Working,2025-06-19 07:29:00.000000000,Vignana Nagar,Registered,1st Assignment Based on Ward Mapping,Sachin Malagi/AE,street light working
20771515,Electrical,Street Light Not Working,2025-06-19 07:27:00.000000000,Yadiyuru,Registered,1st Assignment Based on Ward Mapping,Umesh/AE,street light working
20771514,Road Maintenance(Engg),Potholes,2025-06-19 07:27:00.000000000,C.V.Raman Nagar,Registered,1st Assignment Based on Ward Mapping,Srinivas/AE,pothole
20771513,Electrical,Street Light Not Working,2025-06-19 07:26:00.000000000,Shettyhalli,Registered,1st Assignment Based on Ward Mapping,H S Manjappa/AE,street light working
20771512,Electrical,Street Light Not Working,2025-06-19 07:25:00.000000000,Garudacharpalya,Registered,1st Assignment Based on Ward Mapping,Sachin Malagi/AE,street light working
20771511,Solid Waste (Garbage) Related,Garbage dump,2025-06-19 07:25:00.000000000,Jakkur,Registered,1st Assignment Based on Ward Mapping,Marshal Ward No 05/Marshal,garbage dump
20771510,Electrical,Street Light Not Working,2025-06-19 07:25:00.000000000,Jnanabharathi Ward,Registered,1st Assignment Based on Ward Mapping,sangamesh hadaginal/JE,street light working
20771509,Electrical,Street Light Not Working,2025-06-19 07:25:00.000000000,Dodda Bidarkallu,Registered,1st Assignment Based on Ward Mapping,sangamesh hadaginal/JE,street light working
20771508,Electrical,Street Light Not Working,2025-06-19 07:25:00.000000000,Kempegowda Ward,Registered,1st Assignment Based on Ward Mapping,yeahanka JE Electrical/JE,street light working
20771507,Electrical,Street Light Not Working,2025-06-19 07:23:00.000000000,Okalipuram,Registered,1st Assignment Based on Ward Mapping,syed zameer/JE,street light working
20771506,Electrical,Street Light Not Working,2025-06-19 07:22:00.000000000,Jeevanbhima Nagar,Registered,1st Assignment Based on Ward Mapping,Durga Prasad/AE,street light working
20771505,Electrical,Street Light Not Working,2025-06-19 07:21:00.000000000,Kavalbyrasandra,Registered,1st Assignment Based on Ward Mapping,Sandeep Singh/AE,street light working
20771504,Electrical,Street Light Not Working,2025-06-19 07:21:00.000000000,Sanjay Nagar,Registered,1st Assignment Based on Ward Mapping,Anand/AE,street light working
20771503,Electrical,Street Light Not Working,2025-06-19 07:20:00.000000000,Gottigere,Registered,1st Assignment Based on Ward Mapping,Ramesh/JE,street light working
20771502,Electrical,Street Light Not Working,2025-06-19 07:20:00.000000000,Hemmigepura,Registered,1st Assignment Based on Ward Mapping,sangamesh hadaginal/JE,street light working
20771501,Electrical,Street Light Not Working,2025-06-19 07:18:00.000000000,Hoodi,Registered,1st Assignment Based on Ward Mapping,Sachin Malagi/AE,street light working
20771500,Electrical,Street Light Not Working,2025-06-19 07:17:00.000000000,Bagalagunte,Registered,1st Assignment Based on Ward Mapping,H S Manjappa/AE,street light working
20771499,Solid Waste (Garbage) Related,Garbage dump,2025-06-19 07:17:00.000000000,Vidyaranyapura,In Progress,\N,Marshal Ward No 09/Marshal,garbage dump
20771498,Electrical,Street Light Not Working,2025-06-19 07:17:00.000000000,Malleshwaram,Registered,1st Assignment Based on Ward Mapping,Anand/JE,street light working
20771497,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2025-06-19 07:17:00.000000000,Jnanabharathi Ward,Registered,1st Assignment Based on Ward Mapping,Marshal Ward No 129/Marshal,garbage vehicle arrived
20771496,Solid Waste (Garbage) Related,Garbage dump,2025-06-19 07:17:00.000000000,Benniganahalli,Registered,1st Assignment Based on Ward Mapping,Marshal Ward No 50/Marshal,garbage dump
20771495,Electrical,Street Light Not Working,2025-06-19 07:16:00.000000000,Rajagopala Nagar,Registered,1st Assignment Based on Ward Mapping,H S Manjappa/AE,street light working
20771494,Forest,Removal of dead/fallen trees,2025-06-19 07:16:00.000000000,Pulikeshi Nagar,Registered,1st Assignment Based on Ward Mapping,Thimmappa/DYRFO,removal deadfallen tree
20771493,Electrical,Street Light Not Working,2025-06-19 07:16:00.000000000,T-Dasarahalli,Registered,1st Assignment Based on Ward Mapping,H S Manjappa/AE,street light working
20771492,Electrical,Street Light Not Working,2025-06-19 07:15:00.000000000,Jnanabharathi Ward,Registered,1st Assignment Based on Ward Mapping,sangamesh hadaginal/JE,street light working
20771491,Electrical,Street Light Not Working,2025-06-19 07:15:00.000000000,Someshwara,Registered,1st Assignment Based on Ward Mapping,yeahanka JE Electrical/JE,street light working
20771490,Solid Waste (Garbage) Related,Garbage dump,2025-06-19 07:15:00.000000000,Benniganahalli,Registered,1st Assignment Based on Ward Mapping,Marshal Ward No 50/Marshal,garbage dump
20771489,Electrical,Street Light Not Working,2025-06-19 07:14:00.000000000,Kumaraswamy Layout,Registered,1st Assignment Based on Ward Mapping,Umesh/AE,street light working
20771488,Electrical,Street Light Not Working,2025-06-19 07:13:00.000000000,Vijay Nagar,Registered,1st Assignment Based on Ward Mapping,MURTHY/AE,street light working
20771487,Electrical,Street Light Not Working,2025-06-19 07:12:00.000000000,Chikkalasandra,Registered,1st Assignment Based on Ward Mapping,Umesh/AE,street light working
20771486,Electrical,Street Light Not Working,2025-06-19 07:12:00.000000000,Malleshwaram,Registered,1st Assignment Based on Ward Mapping,Anand/JE,street light working
20771485,veterinary,Fatally injured - Needs immediate attention,2025-06-19 07:11:00.000000000,Chamrajpet,Registered,1st Assignment Based on Ward Mapping,PRAKASH B/VI,fatally injured need immediate attention
20771484,Electrical,Street Light Not Working,2025-06-19 07:11:00.000000000,Banaswadi,Registered,1st Assignment Based on Ward Mapping,Vinay Kumar/AE,street light working
20771483,Electrical,Street Light Not Working,2025-06-19 07:09:00.000000000,Ramamurthy Nagar,Registered,1st Assignment Based on Ward Mapping,Sachin Malagi/AE,street light working
20771482,Electrical,Street Light Not Working,2025-06-19 07:09:00.000000000,Jakkur,Registered,1st Assignment Based on Ward Mapping,yeahanka JE Electrical/JE,street light working
20771481,Road Infrastructure,Road Infrastructure,2025-06-19 07:09:00.000000000,Vignana Nagar,Registered,1st Assignment Based on Ward Mapping,N.R Suresh/AE,road infrastructure
20771480,Electrical,Street Light Not Working,2025-06-19 07:08:00.000000000,Basavanapura,Registered,1st Assignment Based on Ward Mapping,Sachin Malagi/AE,street light working
20771479,Electrical,Street Light Not Working,2025-06-19 07:08:00.000000000,Singasandra,Registered,1st Assignment Based on Ward Mapping,Ramesh/JE,street light working
20771478,Solid Waste (Garbage) Related,Garbage dump,2025-06-19 07:05:00.000000000,Hemmigepura,Registered,1st Assignment Based on Ward Mapping,Marshal Ward No 198/Marshal,garbage dump
20771477,Electrical,Street Light Not Working,2025-06-19 07:05:00.000000000,Kodigehalli,Registered,1st Assignment Based on Ward Mapping,yeahanka JE Electrical/JE,street light working
20771476,Road Maintenance(Engg),Road side drains,2025-06-19 07:04:00.000000000,Radhakrishna Temple,Registered,1st Assignment Based on Ward Mapping,Surendra/AE,road side drain
20771475,Electrical,Street Light Not Working,2025-06-19 07:01:00.000000000,Hemmigepura,Registered,1st Assignment Based on Ward Mapping,sangamesh hadaginal/JE,street light working
20771474,Solid Waste (Garbage) Related,Garbage dump,2025-06-19 07:01:00.000000000,Hemmigepura,Registered,1st Assignment Based on Ward Mapping,Marshal Ward No 198/Marshal,garbage dump
20771473,Electrical,Street Light Not Working,2025-06-19 07:01:00.000000000,T-Dasarahalli,Registered,1st Assignment Based on Ward Mapping,H S Manjappa/AE,street light working
20771472,Electrical,Street Light Not Working,2025-06-19 07:00:00.000000000,Ullalu,Registered,1st Assignment Based on Ward Mapping,sangamesh hadaginal/JE,street light working
20771471,Electrical,Street Light Not Working,2025-06-19 07:00:00.000000000,Byatarayanapura,Registered,1st Assignment Based on Ward Mapping,yeahanka JE Electrical/JE,street light working
20771470,Electrical,Street Light Not Working,2025-06-19 06:58:00.000000000,BTM Layout,Registered,1st Assignment Based on Ward Mapping,Jnanesh/JE,street light working
20771469,Electrical,Street Light Not Working,2025-06-19 06:53:00.000000000,BTM Layout,Registered,1st Assignment Based on Ward Mapping,Jnanesh/JE,street light working
20771468,Road Maintenance(Engg),Footpath,2025-06-19 06:52:00.000000000,Benniganahalli,Registered,1st Assignment Based on Ward Mapping,Narasimaiah/AE,footpath
20771467,Storm  Water Drain(SWD),Sewerage water left in SWD,2025-06-19 06:51:00.000000000,Kodigehalli,Registered,1st Assignment Based on Ward Mapping,Prashanth/AE,sewerage water left swd
20771466,Road Maintenance(Engg),Potholes,2025-06-19 06:50:00.000000000,Shettyhalli,Registered,1st Assignment Based on Ward Mapping,Krishna murthy/AE,pothole
20771465,Electrical,Street Light Not Working,2025-06-19 06:49:00.000000000,Giri Nagar,Registered,1st Assignment Based on Ward Mapping,Jnanesh/JE,street light working
20771464,Electrical,Street Light Not Working,2025-06-19 06:48:00.000000000,Garudacharpalya,Registered,1st Assignment Based on Ward Mapping,Sachin Malagi/AE,street light working
20771463,veterinary,Fatally injured - Needs immediate attention,2025-06-19 06:48:00.000000000,Shettyhalli,Registered,1st Assignment Based on Ward Mapping,Dr sunilkumar Havanur/VI,fatally injured need immediate attention
20771462,Electrical,Street Light Not Working,2025-06-19 06:47:00.000000000,Hemmigepura,Registered,1st Assignment Based on Ward Mapping,sangamesh hadaginal/JE,street light working
20771461,Electrical,Street Light Not Working,2025-06-19 06:47:00.000000000,Nagapura,Registered,1st Assignment Based on Ward Mapping,Jameel/AE,street light working
20771460,Electrical,Street Light Not Working,2025-06-19 06:46:00.000000000,Basavanapura,Registered,1st Assignment Based on Ward Mapping,Sachin Malagi/AE,street light working
20771459,Electrical,Street Light Not Working,2025-06-19 06:45:00.000000000,Hemmigepura,Registered,1st Assignment Based on Ward Mapping,sangamesh hadaginal/JE,street light working
20771458,Electrical,Street Light Not Working,2025-06-19 06:44:00.000000000,Hombegowda Nagar,Registered,1st Assignment Based on Ward Mapping,MURTHY/AE,street light working
20771457,Electrical,Street Light Not Working,2025-06-19 06:44:00.000000000,Shettyhalli,Registered,1st Assignment Based on Ward Mapping,H S Manjappa/AE,street light working
20771456,Electrical,Street Light Not Working,2025-06-19 06:43:00.000000000,Sagayapuram,Registered,1st Assignment Based on Ward Mapping,Sandeep Singh/AE,street light working
20771455,Electrical,Street Light Not Working,2025-06-19 06:43:00.000000000,Hoysala Nagar,Registered,1st Assignment Based on Ward Mapping,Durga Prasad/AE,street light working
20771454,Electrical,Street Light Not Working,2025-06-19 06:43:00.000000000,Horamavu,Registered,1st Assignment Based on Ward Mapping,Sachin Malagi/AE,street light working
20771453,Solid Waste (Garbage) Related,Dead animal(s),2025-06-19 06:43:00.000000000,Bellandur,Registered,1st Assignment Based on Ward Mapping,Harish V/JHI,dead animal
20771452,Electrical,Street Light Not Working,2025-06-19 06:42:00.000000000,Byatarayanapura,Registered,1st Assignment Based on Ward Mapping,yeahanka JE Electrical/JE,street light working
20771451,Solid Waste (Garbage) Related,Garbage dump,2025-06-19 06:42:00.000000000,Horamavu,Registered,1st Assignment Based on Ward Mapping,Marshal Ward No 25/Marshal,garbage dump
20771450,Electrical,Street Light Not Working,2025-06-19 06:40:00.000000000,Vijay Nagar,Registered,1st Assignment Based on Ward Mapping,MURTHY/AE,street light working
20771449,Road Maintenance(Engg),footpath encroachment,2025-06-19 06:40:00.000000000,A.Narayanapura,Registered,1st Assignment Based on Ward Mapping,G.D SOMAIAH/AE,footpath encroachment
20771448,Electrical,Street Light Not Working,2025-06-19 06:40:00.000000000,Rajarajeshwari Nagar,Registered,1st Assignment Based on Ward Mapping,sangamesh hadaginal/JE,street light working
20771447,Electrical,Street Light Not Working,2025-06-19 06:37:00.000000000,Yadiyuru,Registered,1st Assignment Based on Ward Mapping,Umesh/AE,street light working
20771446,veterinary,Stray dog related complaints,2025-06-19 06:37:00.000000000,Horamavu,Registered,1st Assignment Based on Ward Mapping,Smt Jahanar Ameer/VI,stray dog related complaint
20771445,Forest,Removal of dead/fallen trees,2025-06-19 06:35:00.000000000,Gali Anjaneya Swamy Temple Ward,Registered,1st Assignment Based on Ward Mapping,Shivanna T.C/DYRFO,removal deadfallen tree
20771444,Road Maintenance(Engg),footpath encroachment,2025-06-19 06:34:00.000000000,Sampangiram Nagar,Registered,1st Assignment Based on Ward Mapping,Chandhan/AE,footpath encroachment
20771443,Solid Waste (Garbage) Related,Garbage dump,2025-06-19 06:33:00.000000000,Hemmigepura,Registered,1st Assignment Based on Ward Mapping,Marshal Ward No 198/Marshal,garbage dump
20771442,Solid Waste (Garbage) Related,Garbage dump,2025-06-19 06:32:00.000000000,HSR Layout,Registered,1st Assignment Based on Ward Mapping,Marshal Ward No 174/Marshal,garbage dump
20771441,Electrical,Street Light Not Working,2025-06-19 06:30:00.000000000,Hegganahalli,Registered,1st Assignment Based on Ward Mapping,H S Manjappa/AE,street light working
20771440,Electrical,Street Light Not Working,2025-06-19 06:29:00.000000000,Binnipet,Registered,1st Assignment Based on Ward Mapping,syed zameer/JE,street light working
